,Unnamed: 0,word,sentence,context,Vision.M,Vision.SD,Hearing.M,Hearing.SD,Olfaction.M,Olfaction.SD,Interoception.M,Interoception.SD,Taste.M,Taste.SD,Touch.M,Touch.SD,count_perceptual,Foot_leg.M,Foot_leg.SD,Mouth_throat.M,Mouth_throat.SD,Torso.M,Torso.SD,Head.M,Head.SD,Hand_arm.M,Hand_arm.SD,count_action,distance_to_lancaster
140,141,cross,He crossed a friend.,M2_b,2.08333333333333,1.97522534195852,1.58333333333333,1.62135371797393,0.333333333333333,0.887625364598595,2.0,1.80906806746658,0.25,0.866025403784439,0.583333333333333,0.996204919895622,12,3.35714285714286,1.39268102577742,1.42857142857143,1.65084061171111,0.785714285714286,1.3114039117603,1.42857142857143,1.45254607840513,1.85714285714286,1.79130991422233,14,0.16750348294867112
141,142,cross,He crossed a road.,M1_a,3.73170731707317,1.20466572633039,1.36585365853659,1.47912300977599,0.292682926829268,0.715678085420547,0.878048780487805,1.30757642130813,0.0975609756097561,0.490146817228292,1.1219512195122,1.39991288927596,41,3.57142857142857,1.22249969100425,0.5,0.75955452531275,1.21428571428571,1.3114039117603,0.785714285714286,1.05090228108783,2.28571428571429,1.68379477228219,14,0.07970589716576026
142,143,cross,He crossed a room.,M1_b,3.21428571428571,1.92867317598919,0.928571428571429,1.32805732697661,0.0714285714285714,0.267261241912424,0.785714285714286,1.18831305306637,0.0,0.0,0.285714285714286,0.825420305855557,14,4.125,1.45487685618635,0.3125,0.873212459828649,1.375,1.54380482358792,0.875,1.36014705087354,1.8125,2.00727842280703,16,0.14088129701999974
143,144,cross,He crossed an enemy.,M2_a,1.90909090909091,1.81408629643385,0.909090909090909,1.44599761096244,0.272727272727273,0.904534033733291,0.909090909090909,1.13618180363404,0.0,0.0,0.545454545454545,1.03572548135463,11,2.19354838709677,1.88713813023336,1.48387096774194,1.72956579795692,0.806451612903226,1.16674346905421,1.87096774193548,1.89282743506235,2.06451612903226,1.91373080431858,31,0.07951807362949048
144,145,date,It was a blind date.,M1_b,2.36363636363636,2.11057941204435,1.18181818181818,1.72152152575458,0.818181818181818,1.4709304414677,1.72727272727273,2.05382127220988,0.545454545454545,1.21355975243384,0.818181818181818,1.40129809949074,11,1.46666666666667,1.64171803158706,2.53333333333333,2.03071650503204,1.6,1.59463385855724,1.93333333333333,1.98086080374405,1.8,1.65615734242165,15,0.04850813275978616
145,146,date,It was a dinner date.,M1_a,3.6,1.60262941837206,2.2,1.73508683234859,1.65,1.56524758424985,2.2,1.73508683234859,1.9,1.71372171173244,1.55,1.14593101656986,20,1.22222222222222,1.43713585896539,3.33333333333333,1.87867287325545,1.72222222222222,1.40610247955351,2.61111111111111,1.50054456345958,2.11111111111111,1.49071198499986,18,0.02826837712152175
146,147,date,It was a historical date.,M2_b,1.8125,1.90503718248927,0.625,1.20415945787923,0.1875,0.543905629069357,0.9375,1.69189243156886,0.125,0.5,0.125,0.5,16,0.333333333333333,0.76696498884737,0.388888888888889,0.916443823180533,0.277777777777778,0.669113158068688,1.72222222222222,1.77583635823851,0.444444444444444,0.921777197924954,18,0.10658461220126214
147,148,date,It was an expiration date.,M2_a,2.0625,1.94828984838841,0.875,1.25830573921179,1.375,1.85741756210067,1.625,1.36014705087354,1.0625,1.28937969582276,0.5625,1.26326297077581,16,0.782608695652174,1.27765843134763,1.82608695652174,1.85011483459427,1.08695652173913,1.41141590669089,1.95652173913043,1.71830415525322,1.69565217391304,1.7434235548769,23,0.05859930313890893
148,149,degree,It was about associate degrees.,M2_a,2.27272727272727,1.55505042303516,1.27272727272727,1.4893561757289,0.545454545454545,1.29333958136573,1.0,1.18321595661992,0.454545454545455,1.03572548135463,0.818181818181818,1.25045446283996,11,0.578947368421053,1.12129832851051,1.15789473684211,1.60772986587842,0.684210526315789,1.15723000589758,2.94736842105263,2.06757195791817,1.47368421052632,1.57650883821153,19,0.03077332640266961
149,150,degree,It was about college degrees.,M2_b,2.91666666666667,1.83195540504146,1.33333333333333,1.96946385566932,0.0,0.0,1.75,2.00567377026456,0.0,0.0,1.41666666666667,1.62135371797393,12,0.230769230769231,0.599144689515278,0.846153846153846,1.2810252304407,0.384615384615385,0.869718492622904,3.53846153846154,1.80810142669895,0.923076923076923,1.44115338424578,13,0.04285481215209952
150,151,degree,It was about fifty degrees.,M1_b,1.40909090909091,1.59341176064476,0.863636363636364,1.35560404899895,0.5,0.963624111659432,2.81818181818182,1.70814194894596,0.318181818181818,0.779887881829887,2.54545454545455,1.94513490111863,22,1.33333333333333,1.64495664165995,1.27777777777778,1.56451667242655,1.44444444444444,1.50380780304424,1.88888888888889,1.7452081921613,1.72222222222222,1.84089350286454,18,0.12478741637330115
151,152,degree,It was about forty degrees.,M1_a,1.88888888888889,2.08323529181073,0.888888888888889,1.2313975269104,0.833333333333333,1.46528455377425,3.27777777777778,1.90372871138089,0.555555555555556,0.983524408155643,2.66666666666667,1.97036873228756,18,1.8,1.61245154965971,1.8,1.74027912375326,2.6,1.88224789622864,2.33333333333333,1.91485421551268,2.8,2.11119465164699,15,0.14503439152153086
152,153,design,They liked the architectural design.,M2_b,3.88888888888889,1.52966312665428,0.222222222222222,0.646761666763555,0.111111111111111,0.323380833381777,0.666666666666667,1.37198868114007,0.0,0.0,1.61111111111111,1.78684371379154,18,0.8,1.47357679522601,0.866666666666667,1.24594580635795,0.533333333333333,1.18723367940933,2.4,1.76473389333512,2.66666666666667,1.67616341969505,15,0.018885343001971866
153,154,design,They liked the floral design.,M1_a,4.45454545454545,0.820199532264724,0.0909090909090909,0.301511344577764,1.27272727272727,2.00454030096225,1.27272727272727,2.00454030096225,0.0909090909090909,0.301511344577764,2.18181818181818,2.08893187146837,11,0.428571428571429,0.810643483377778,0.714285714285714,1.18923745075814,0.238095238095238,0.436435780471985,2.9047619047619,1.81396697612613,2.19047619047619,1.88730091980711,21,0.038925255635451905
154,155,design,They liked the geometric design.,M1_b,4.08333333333333,1.78164037455442,0.333333333333333,0.778498944161523,0.0833333333333333,0.288675134594813,0.75,1.35680105059994,0.0,0.0,1.41666666666667,1.50504203102489,12,0.4,0.680557047378721,0.45,0.759154654516248,0.3,0.656946685331786,2.7,1.86660400897346,2.35,1.63111198750713,20,0.011374831585480583
155,156,design,They liked the product design.,M2_a,3.58333333333333,1.78164037455442,1.08333333333333,1.56427928995103,0.583333333333333,1.44337567297406,1.16666666666667,1.85047086554812,0.5,1.44599761096244,1.41666666666667,1.97522534195852,12,0.578947368421053,1.21636021134477,0.684210526315789,1.33552451531005,0.526315789473684,1.02026255077535,2.68421052631579,1.97350876413186,2.26315789473684,2.13026094549622,19,0.01998392878063404
156,157,dinner,They liked the anniversary dinner.,M2_b,3.53846153846154,1.39136531360295,1.53846153846154,1.33012434352235,3.61538461538462,1.60926802918084,2.23076923076923,1.73943698524581,4.0,1.29099444873581,1.69230769230769,1.37747446344239,13,0.352941176470588,0.785905247993376,4.05882352941176,1.34492510178514,1.11764705882353,1.65387246111877,1.70588235294118,1.7594283831103,2.17647058823529,1.81091462104261,17,0.017788637267009966
157,158,dinner,They liked the formal dinner.,M2_a,3.91666666666667,1.44337567297406,1.91666666666667,1.67648622440092,3.66666666666667,1.07308673997732,2.33333333333333,1.72328087371066,4.25,0.965307299163423,2.58333333333333,1.72986249234563,12,0.2,0.695852373938459,3.6,1.84676103375328,1.1,1.37266548230652,1.25,1.65035881266054,1.95,2.08944716939295,20,0.026851227094812247
158,159,dinner,They liked the light dinner.,M1_b,3.38461538461538,1.50213523239762,1.38461538461538,1.12089707663561,3.61538461538462,1.80455264717055,2.07692307692308,1.55250005161237,4.30769230769231,1.18213192894698,2.69230769230769,1.43669849450139,13,0.588235294117647,1.1213175023946,4.0,1.4142135623731,1.70588235294118,1.44761467086173,1.82352941176471,1.77606637395844,2.70588235294118,1.7594283831103,17,0.016876890260948185
159,160,dinner,They liked the turkey dinner.,M1_a,3.69230769230769,1.25064086135971,1.84615384615385,1.86396324383261,3.76923076923077,1.48064435037847,1.84615384615385,1.62512326948624,4.23076923076923,1.36344209960466,2.23076923076923,1.69085018821135,13,0.333333333333333,0.912870929175277,4.14285714285714,1.31475147026783,1.14285714285714,1.52596573636875,1.47619047619048,1.72101852456758,2.76190476190476,1.86828161433875,21,0.01920390520626869
160,161,drain,They drained the account.,M1_a,2.5,1.71269767715535,1.875,1.58640053790544,0.5625,0.963932916061417,1.5625,1.89626826512847,0.5,0.966091783079296,0.8125,1.22304265393049,16,0.67741935483871,1.22166817028175,1.41935483870968,1.64872058575505,1.0,1.29099444873581,1.29032258064516,1.48758301476134,1.41935483870968,1.54432711449328,31,0.0374934930510471
161,162,drain,They drained the budget.,M1_b,1.15384615384615,1.40511884705849,0.692307692307692,1.18213192894698,0.230769230769231,0.599144689515278,1.76923076923077,1.92153784566105,0.307692307692308,1.10940039245046,0.384615384615385,0.650443635587991,13,0.571428571428571,1.45254607840513,1.5,1.55662356498831,0.642857142857143,1.21573927222163,1.85714285714286,1.87522892375398,1.0,1.70970082853022,14,0.16640649279989428
162,163,drain,They drained the pond.,M2_b,3.4375,1.45916642870739,2.375,1.85741756210067,0.8125,1.10867789130417,0.4375,1.03077640640442,0.1875,0.75,1.25,1.57056253191863,16,1.0625,1.56923548264752,0.9375,1.56923548264752,0.5625,1.09354164682162,1.1875,1.83371208208922,2.125,2.12524508390601,16,0.062154739454947205
163,164,drain,They drained the pool.,M2_a,3.66666666666667,1.58865022072498,2.73333333333333,1.53374735611213,1.53333333333333,1.72654347786332,0.333333333333333,0.899735410842437,0.266666666666667,1.03279555898864,1.86666666666667,1.76743020337707,15,1.375,1.70782512765993,1.4375,1.50416089564913,0.875,1.25830573921179,1.0625,1.52616076042685,2.8125,1.55857841210081,16,0.10139499267374152
164,165,draw,He drew a gun.,M1_a,2.8,1.93218356615859,1.3,2.11081869319834,0.1,0.316227766016838,0.5,0.97182531580755,0.2,0.421637021355784,1.2,1.98885785202351,10,1.125,1.5,0.375,0.806225774829855,1.3125,1.53704261489394,1.1875,1.72119144780585,4.625,0.718795288428261,16,0.09933665645360468
165,166,draw,He drew a sword.,M1_b,3.65217391304348,1.22877232346961,2.91304347826087,1.72976728540578,0.347826086956522,0.77510677576318,0.695652173913043,0.822124885928678,0.130434782608696,0.45769658728016,1.56521739130435,1.53226175536575,23,0.75,1.11803398874989,0.1,0.307793505625546,1.25,1.51744244666721,0.8,1.43636969291922,4.65,0.5871429486124,20,0.13512497141635849
166,167,draw,He drew a tree.,M2_a,4.25,1.12546286774228,1.125,1.78418982547635,0.5,1.31656117720877,0.8125,1.51520075677559,0.125,0.341565025531987,2.0625,2.04837333836714,16,0.375,0.824225591744734,0.541666666666667,0.977092700273386,0.583333333333333,0.880546602310508,1.79166666666667,1.71892703304344,4.45833333333333,1.14128709441755,24,0.026391297245268786
167,168,draw,They drew a picture.,M2_b,4.0,1.05409255338946,0.5,0.52704627669473,0.2,0.421637021355784,0.8,1.61932770686548,0.1,0.316227766016838,2.6,2.01108041719978,10,0.80952380952381,1.40068010691405,0.619047619047619,1.28359613882991,1.04761904761905,1.46547570693582,1.95238095238095,1.96153487035511,4.47619047619048,1.03048763306736,21,0.023536854260654883
168,169,dream,He had a bad dream.,M1_b,3.125,2.06155281280883,2.0,1.96638416050035,0.375,0.806225774829855,3.3125,1.81544301296773,0.25,0.577350269189626,0.875,1.40830867828517,16,0.625,1.02469507659596,0.8125,1.10867789130417,1.1875,1.55857841210081,4.3125,1.35246688191122,0.5,0.816496580927726,16,0.014132949578394394
169,170,dream,He had a career dream.,M2_b,2.5,1.93061459832685,1.5,1.78376517003169,0.0833333333333333,0.288675134594813,3.33333333333333,1.9227505550564,0.0833333333333333,0.288675134594813,1.25,1.91287503750007,12,1.16666666666667,1.50489397711365,0.944444444444444,1.39208781933182,0.666666666666667,1.08465228909328,3.83333333333333,1.58113883008419,0.833333333333333,1.20049009599756,18,0.02853686969528124
170,171,dream,He had a childhood dream.,M2_a,3.0625,1.87860764042593,1.625,1.82117178395303,0.3125,0.79320026895272,2.9375,1.6111590031196,0.0625,0.25,0.6875,1.35246688191122,16,0.6,0.985610760609162,0.866666666666667,1.55226409142382,0.466666666666667,0.915475416434127,4.0,1.4638501094228,0.533333333333333,1.06009882737862,15,0.023145261291475094
171,172,dream,He had a recurring dream.,M1_a,2.1,2.07899548393502,1.8,1.81352940116473,0.4,0.843274042711568,2.9,1.66332999331662,0.3,0.674948557710553,1.0,1.49071198499986,10,0.3125,0.478713553878169,0.625,1.25830573921179,0.5625,1.03077640640442,4.125,1.31021626713557,0.375,0.61913918736689,16,0.015399574347237044
172,173,drill,It was a battery-powered drill.,M2_b,4.1,1.28668393770792,4.5,0.849836585598797,0.2,0.421637021355784,1.5,1.35400640077266,0.0,0.0,2.4,1.83787316694536,10,0.852941176470588,1.45918933370089,0.470588235294118,1.21194294589301,0.941176470588235,1.4129525602834,0.911764705882353,1.63980130094941,3.11764705882353,1.73667578458061,34,0.026973253543129183
173,174,drill,It was a challenging drill.,M1_b,2.14285714285714,1.62128696675556,2.52380952380952,1.83354977077383,0.476190476190476,1.03048763306736,1.61904761904762,1.35927151357595,0.380952380952381,0.973457265430305,1.47619047619048,1.60059512741504,21,3.16666666666667,1.65387246111877,1.66666666666667,1.87867287325545,2.66666666666667,2.05798302171011,1.83333333333333,1.68906517827779,3.16666666666667,1.72353944988042,18,0.18709412806241643
174,175,drill,It was a grueling drill.,M1_a,2.75,2.02289526747133,2.5,2.03909164503269,0.45,0.944513241388333,2.2,2.04167114213616,0.15,0.670820393249937,1.75,1.91599912097552,20,2.25,1.69312334656004,1.5,1.54919333848297,2.0,1.78885438199983,1.5625,1.41273965518539,3.1875,1.32759180473518,16,0.11954165501961944
175,176,drill,It was an electric drill.,M2_a,4.06666666666667,1.48644670591441,4.33333333333333,1.39727626201154,0.666666666666667,0.899735410842437,1.13333333333333,1.30201309334357,0.0666666666666667,0.258198889747161,2.73333333333333,1.79151438998513,15,0.75,1.34164078649987,0.8125,1.47054411698527,0.5625,0.727438428093173,1.5625,1.78768938390687,2.8125,1.64189930669738,16,0.02191555007920809
176,177,examination,It was a difficult examination.,M1_b,3.21428571428571,1.80506004283563,2.21428571428571,1.88836809598501,0.357142857142857,0.928782731664065,3.5,1.50639661750509,0.357142857142857,1.08181776206978,1.5,1.69841555121689,14,0.878787878787879,1.2931931351691,0.96969696969697,1.55090393974064,0.878787878787879,1.36376262041768,3.6969696969697,1.62951005836203,2.27272727272727,1.79012442431957,33,0.07683453431306875
177,178,examination,It was a multiple-choice examination.,M1_a,4.23076923076923,0.926808695996298,1.61538461538462,1.80455264717055,0.307692307692308,0.85485041426511,2.76923076923077,1.48064435037847,0.230769230769231,0.832050294337844,1.30769230769231,1.54836555678428,13,1.05882352941176,1.8864844365676,1.41176470588235,1.87279281854039,1.35294117647059,1.80073514399634,3.70588235294118,1.6494205756247,2.94117647058824,1.8864844365676,17,0.04014832823302639
178,179,examination,It was a physical examination.,M2_b,3.64285714285714,1.5984195491,1.5,1.50639661750509,0.714285714285714,1.20438758319299,2.42857142857143,1.39858641350614,0.214285714285714,0.42581531362632,2.92857142857143,1.73046395354122,14,3.11111111111111,1.90630189846849,3.16666666666667,1.75733755838702,3.16666666666667,1.8864844365676,3.0,1.87867287325545,3.33333333333333,1.8470962903656,18,0.08547234689156635
179,180,examination,It was a prostate examination.,M2_a,3.08333333333333,1.44337567297406,1.16666666666667,1.40345893053447,0.416666666666667,1.16450015288132,2.5,1.93061459832685,0.0833333333333333,0.288675134594813,2.0,2.04494943258218,12,1.35714285714286,1.5984195491,1.28571428571429,1.81568259800641,1.71428571428571,1.68379477228219,2.85714285714286,2.17881911760769,2.35714285714286,2.0978796202592,14,0.04754400005453452
180,181,fan,They had a ceiling fan.,M1_b,3.76470588235294,1.39326109203847,3.23529411764706,1.2514697241996,0.411764705882353,0.618346942400842,1.35294117647059,1.6560939160638,0.352941176470588,1.22173935797433,2.47058823529412,1.46277335303626,17,0.625,1.08781125813871,0.875,1.36014705087354,0.8125,1.37689263682153,1.375,1.66833250083229,1.6875,1.85180092522568,16,0.018629703151106902
181,182,fan,They had a zealous fan.,M2_a,2.25,1.94935886896179,1.875,1.58640053790544,0.4375,1.03077640640442,1.0625,1.52616076042685,0.4375,1.20933866224478,1.0,1.54919333848297,16,0.307692307692308,0.751067616198811,0.692307692307692,1.03155347127648,0.230769230769231,0.599144689515278,1.61538461538462,1.44559454541846,2.15384615384615,1.77229389239642,13,0.056918535843915596
182,183,fan,They had an electric fan.,M1_a,3.66666666666667,1.87487373312218,3.58333333333333,1.56427928995103,0.166666666666667,0.577350269189626,1.33333333333333,1.49747261825525,0.0,0.0,2.58333333333333,1.92865159365215,12,1.28571428571429,1.89852458619729,1.0,1.35873244097351,2.14285714285714,1.95555000554213,2.21428571428571,2.04482729865353,2.28571428571429,2.05421036405238,14,0.024101057748186827
183,184,fan,They had an enthusiastic fan.,M2_b,3.72222222222222,1.27443438690893,3.77777777777778,1.51679055731872,0.5,0.857492925712544,1.44444444444444,1.58010506807104,0.0555555555555556,0.235702260395516,1.44444444444444,1.75640750404382,18,1.19047619047619,1.32736760616822,1.85714285714286,2.10441712323661,1.23809523809524,1.60949563232591,1.57142857142857,1.59910689359494,2.66666666666667,1.90613046073277,21,0.04826981709269773
184,185,file,She had a data file.,M1_b,3.5,1.34450448407296,1.5,1.60527975036225,0.642857142857143,1.33630620956212,0.785714285714286,0.974961255922229,0.571428571428571,1.08940955880384,1.64285714285714,1.54954796669832,14,0.333333333333333,0.617213399848368,0.933333333333333,1.48644670591441,0.533333333333333,0.915475416434127,2.26666666666667,1.75119007154183,2.13333333333333,1.68466472572297,15,0.0688538250080053
185,186,file,She had a nail file.,M2_a,3.15384615384615,1.77229389239642,1.76923076923077,1.92153784566105,0.538461538461538,1.39136531360295,1.07692307692308,1.65637850251377,0.0769230769230769,0.277350098112615,3.38461538461538,2.06310694255297,13,1.125,1.70782512765993,0.375,0.718795288428261,0.125,0.341565025531987,0.6875,1.35246688191122,3.8125,1.51520075677559,16,0.08359044097426871
186,187,file,She had a steel file.,M2_b,3.0,1.67332005306815,1.27272727272727,1.67874411932904,0.181818181818182,0.404519917477945,0.727272727272727,1.1908743922773,0.181818181818182,0.404519917477945,2.0,1.78885438199983,11,0.947368421052632,1.35292621998583,0.368421052631579,0.597264720370147,0.368421052631579,0.597264720370147,1.42105263157895,1.86535041312422,2.63157894736842,2.00583942848512,19,0.03530829939752689
187,188,file,She had a text file.,M1_a,3.28571428571429,1.68379477228219,0.714285714285714,1.20438758319299,0.142857142857143,0.363136519601281,0.214285714285714,0.578934223521839,0.0,0.0,0.5,0.94053994312596,14,0.3,0.801314709186032,0.4,1.09544511501033,0.4,1.04629672756119,2.1,1.86095617754337,2.3,1.78000591365073,20,0.051428752066767114
188,189,film,It was a censored film.,M1_b,3.76190476190476,1.57812426331902,3.04761904761905,1.77415305078763,0.238095238095238,0.768424485864545,1.33333333333333,1.6532795690183,0.19047619047619,0.511766315719159,0.428571428571429,0.978336781043653,21,0.307692307692308,0.630425171956115,0.769230769230769,1.01273936708367,0.692307692307692,1.18213192894698,2.92307692307692,2.10006104917367,0.615384615384615,0.960768922830523,13,0.03786668365817081
189,190,film,It was a plastic film.,M2_b,3.45454545454545,1.86352549559357,1.63636363636364,1.68954001270922,0.0,0.0,0.545454545454545,1.21355975243384,0.0,0.0,2.0,1.94935886896179,11,0.529411764705882,1.12459142907677,0.647058823529412,1.11474080342631,0.470588235294118,1.06757008311068,0.941176470588235,1.2485285456936,1.82352941176471,1.55061657565817,17,0.10526178029062405
190,191,film,It was a transparent film.,M2_a,4.23529411764706,1.39326109203847,1.52941176470588,1.66274047354148,0.529411764705882,0.943242218283799,0.882352941176471,1.53632487373181,0.235294117647059,0.562295714538387,1.88235294117647,1.83311050339227,17,0.5,1.04318516770401,1.05555555555556,1.62597381580184,0.722222222222222,1.17851130197758,2.83333333333333,1.79049779473229,1.33333333333333,1.60879933307969,18,0.05035463466205903
191,192,film,It was an action film.,M1_a,4.30769230769231,0.85485041426511,3.38461538461538,1.55662356498831,0.230769230769231,0.599144689515278,1.15384615384615,1.5191090506255,0.230769230769231,0.599144689515278,0.307692307692308,0.751067616198811,13,0.916666666666667,1.31746509848052,1.0,1.30930734141595,0.833333333333333,1.25356634105602,2.5,1.84390889145858,1.75,1.55609401111519,36,0.036392346599659176
192,193,fix,They fixed the date.,M2_a,1.42857142857143,1.59910689359494,0.571428571428571,1.247855302967,0.142857142857143,0.478091443733757,1.04761904761905,1.32197543381829,0.0952380952380952,0.300792603759119,1.28571428571429,1.70712791386167,21,0.555555555555556,1.19912822364084,1.33333333333333,1.57181049598675,0.388888888888889,0.777544316035229,1.33333333333333,1.74894926439041,2.66666666666667,2.08637033540802,18,0.06331018841938219
193,194,fix,They fixed the dishwasher.,M1_b,2.9375,1.43614066163451,1.3125,1.62147052599382,0.125,0.5,0.5625,1.09354164682162,0.0,0.0,2.0,1.46059348668044,16,1.32142857142857,1.49204238418031,0.142857142857143,0.448395139423033,1.14285714285714,1.29712747351202,1.21428571428571,1.49955901807073,3.32142857142857,1.76495874316636,28,0.0467121331675987
194,195,fix,They fixed the price.,M2_b,2.4,1.83787316694536,1.5,1.77951304200522,0.2,0.632455532033676,1.5,1.90029237516523,0.2,0.421637021355784,0.8,1.3984117975602,10,1.4,1.42902248518275,0.8,1.15165784392487,1.35,1.59851905146443,2.4,1.56944509134179,2.65,1.59851905146443,20,0.05414113553915789
195,196,fix,They fixed the radio.,M1_a,3.0,1.4142135623731,2.07692307692308,1.75411603861406,0.0,0.0,0.769230769230769,1.23516841994969,0.0,0.0,1.69230769230769,1.70218562367208,13,0.666666666666667,1.11269728052837,0.866666666666667,1.24594580635795,0.8,1.08232553856433,1.86666666666667,1.99523241276609,3.8,1.52127765851133,15,0.026460778238495575
196,197,foundation,It was a charitable foundation.,M1_a,3.0,1.8516401995451,1.6,1.95667356208731,0.466666666666667,0.990430401872025,1.73333333333333,1.90737915425729,0.133333333333333,0.516397779494322,0.6,1.2983506020002,15,1.15789473684211,1.803181074741,0.578947368421053,1.34642693714736,0.631578947368421,1.16478545071564,1.68421052631579,1.73373814436217,0.421052631578947,0.96123701977563,19,0.1660107568437632
197,198,foundation,It was a concrete foundation.,M2_b,3.0,1.69967317119759,0.263157894736842,0.805681579172283,0.526315789473684,1.17229220156408,0.157894736842105,0.501459857121279,0.0,0.0,2.0,2.0,19,2.21428571428571,1.80506004283563,0.428571428571429,0.937614461876991,1.42857142857143,1.78516475060796,1.78571428571429,2.08210586550368,0.857142857142857,1.29241234531773,14,0.07763891988878713
198,199,foundation,It was a wooden foundation.,M2_a,3.25,1.60255477852765,1.0,1.47709789175199,0.416666666666667,0.792961461098759,0.75,1.05528970602217,0.0833333333333333,0.288675134594813,1.5,1.83402190925746,12,2.69230769230769,1.9741924671713,0.153846153846154,0.554700196225229,2.07692307692308,1.70594736444487,0.384615384615385,0.650443635587991,1.46153846153846,1.80810142669895,13,0.14569968046909276
199,200,foundation,It was an educational foundation.,M1_b,1.77777777777778,1.59246592190172,0.222222222222222,0.548318880553316,0.222222222222222,0.548318880553316,0.888888888888889,1.1826634392157,0.111111111111111,0.323380833381777,0.666666666666667,1.37198868114007,18,1.26086956521739,1.91210001888328,0.304347826086957,0.926124996899135,0.521739130434783,1.20111937251698,1.47826086956522,1.7804382815218,0.478260869565217,0.790256875233462,23,0.11016007521062066
200,201,function,It was a business function.,M2_b,2.94444444444444,2.0138409955991,1.61111111111111,1.64991582276861,0.444444444444444,0.855585263892997,1.22222222222222,1.43713585896539,0.111111111111111,0.323380833381777,0.222222222222222,0.548318880553316,18,2.14285714285714,2.17881911760769,2.21428571428571,2.08210586550368,2.0,1.92153784566105,2.42857142857143,2.02728639069326,2.14285714285714,2.21384256465967,14,0.032596514517652664
201,202,function,It was a linear function.,M1_b,3.26315789473684,1.88096031215612,0.315789473684211,0.945905302926917,0.0526315789473684,0.229415733870562,1.0,1.56347191994114,0.105263157894737,0.458831467741124,0.105263157894737,0.315301767642306,19,1.53846153846154,1.80810142669895,1.07692307692308,1.70594736444487,1.38461538461538,1.80455264717055,1.92307692307692,2.01913919206257,1.76923076923077,1.87766904049703,13,0.09952655593854132
202,203,function,It was a mathematical function.,M1_a,3.30769230769231,1.31558702896054,0.846153846153846,1.14354374979373,0.307692307692308,1.10940039245046,1.07692307692308,1.11516355015296,0.0,0.0,0.769230769230769,1.16575055606865,13,0.764705882352941,1.34972103805579,1.0,1.6143297699233,0.705882352941177,1.40409383621297,3.08823529411765,1.56413684317298,2.17647058823529,1.78326544592326,34,0.1145058382769959
203,204,function,It was a social function.,M2_a,3.30769230769231,1.84321347039237,3.30769230769231,1.79743406854583,1.07692307692308,1.55250005161237,0.846153846153846,1.34450448407296,0.0769230769230769,0.277350098112615,0.769230769230769,1.36344209960466,13,2.21428571428571,1.88836809598501,2.5,2.10311124838343,2.28571428571429,2.05421036405238,3.07142857142857,2.1290765681316,2.92857142857143,1.94003511920178,14,0.03879035977689416
204,205,ground,He was on the camp ground.,M2_a,3.61538461538462,1.19292787840545,0.538461538461538,0.877058019307029,1.15384615384615,1.34450448407296,0.384615384615385,0.869718492622904,0.538461538461538,1.33012434352235,2.23076923076923,1.87766904049703,13,4.23076923076923,1.36344209960466,1.0,1.22474487139159,1.0,1.68325082306035,0.846153846153846,1.06818801763811,1.15384615384615,1.40511884705849,13,0.03747300450325031
205,206,ground,He was on the firm ground.,M1_a,3.30769230769231,1.88788309068718,0.846153846153846,1.57300952773941,0.846153846153846,1.34450448407296,2.46153846153846,1.6132464481796,0.384615384615385,0.960768922830523,3.53846153846154,1.50639661750509,13,4.4375,0.892094912738176,0.375,1.08781125813871,0.6875,1.07819293264239,0.4375,1.09354164682162,0.625,1.25830573921179,16,0.05932499575924011
206,207,ground,He was on the frozen ground.,M1_b,3.9,0.994428926011753,1.2,1.03279555898864,1.6,1.42984070596848,1.3,1.33749350984926,0.6,1.07496769977314,3.6,0.966091783079296,10,4.1875,0.834166250416147,0.3125,0.873212459828649,0.6875,1.35246688191122,0.75,1.43759057685652,1.25,1.57056253191863,16,0.0192836221412368
207,208,ground,He was on the parade ground.,M2_b,3.76923076923077,1.09192842819834,1.92307692307692,1.65637850251377,0.461538461538462,0.776250025806185,0.615384615384615,1.04390784542678,0.0,0.0,2.07692307692308,2.10006104917367,13,4.14285714285714,1.40642169281549,0.571428571428571,0.755928946018454,1.0,1.5191090506255,0.5,0.650443635587991,1.28571428571429,1.58980266935004,14,0.06925140503664418
208,209,guard,They liked the coast guard.,M2_a,3.17647058823529,1.4677914581799,1.47058823529412,1.2307338795828,0.411764705882353,0.870260272089029,1.05882352941176,1.59963231069261,0.0,0.0,1.05882352941176,1.47777654921567,17,2.26666666666667,2.05171240906805,1.33333333333333,1.63299316185545,2.13333333333333,1.72654347786332,1.93333333333333,1.79151438998513,2.46666666666667,1.92230020944651,15,0.018207497729677224
209,210,guard,They liked the national guard.,M2_b,3.15384615384615,1.62512326948624,1.23076923076923,1.53589529557661,0.0,0.0,0.615384615384615,0.960768922830523,0.0,0.0,0.769230769230769,1.30088727117598,13,2.23076923076923,2.04751256218556,1.07692307692308,1.44115338424578,2.0,1.91485421551268,1.76923076923077,1.42325016270543,2.69230769230769,1.9315199276138,13,0.029510630263465232
210,211,guard,They liked the night guard.,M1_a,3.27272727272727,1.61807966991178,1.18181818181818,1.07871977994119,0.363636363636364,0.674199862463242,1.0,1.61245154965971,0.0909090909090909,0.301511344577764,0.909090909090909,1.57826141399614,11,2.06666666666667,1.98086080374405,1.46666666666667,1.72654347786332,2.0,1.60356745147455,1.86666666666667,1.84648959096005,2.73333333333333,1.94446712004919,15,0.021524448837824228
