word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance
degree,It was about forty degrees.,It was about fifty degrees.,TRUE,Polysemy,forty,fifty,M1_a_M1_b,N,3.736842105,4,0.263157895,19,0.805681579,0.012964308,0.004413784,0.184836031,M1_a,M1_b,0.015536255273269295,0.009993488,0.005496848
degree,It was about associate degrees.,It was about college degrees.,TRUE,Polysemy,associate,college,M2_a_M2_b,N,3.888888889,4,0.111111111,9,0.333333333,0.107942104,0.038037837,0.111111111,M2_a,M2_b,0.043675877,0.034126109,0.042073608243577865
design,They liked the floral design.,They liked the product design.,FALSE,Polysemy,floral,product,M1_a_M2_a,N,2.888888889,3,0.111111111,9,0.78173596,0.22197926,0.097193956,0.260578653,M1_a,M2_a,0.03300356,0.005637262,0.042546055
design,They liked the floral design.,They liked the architectural design.,FALSE,Polysemy,floral,architectural,M1_a_M2_b,N,3.75,4,0.25,16,0.577350269,0.185480773,0.062090397,0.144337567,M1_a,M2_b,0.034618074,0.025392475569746664,0.030389772365447487
design,They liked the geometric design.,They liked the product design.,FALSE,Polysemy,geometric,product,M1_b_M2_a,N,3.454545455,4,0.545454545,11,0.934198733,0.216541827,0.090237439,0.281671516,M1_b,M2_a,0.025312848020943024,0.005455471,0.039141395
design,They liked the geometric design.,They liked the architectural design.,FALSE,Polysemy,geometric,architectural,M1_b_M2_b,N,3.538461538,4,0.461538462,13,0.776250026,0.166111648,0.048311472,0.215293021,M1_b,M2_b,0.010303839001736481,0.019753195115387423,0.002089847
design,They liked the floral design.,They liked the geometric design.,TRUE,Polysemy,floral,geometric,M1_a_M1_b,N,3.9,4,0.1,20,0.307793506,0.151654482,0.039994121,0.06882472,M1_a,M1_b,0.027701878944545344,0.004857261,0.036752953645015296
design,They liked the product design.,They liked the architectural design.,TRUE,Polysemy,product,architectural,M2_a_M2_b,N,3.5,4,0.5,8,0.9258201,0.144426942,0.093203187,0.327326835,M2_a,M2_b,0.029723607268976604,0.010832744774805336,0.044059171
dinner,They liked the turkey dinner.,They liked the formal dinner.,FALSE,Polysemy,turkey,formal,M1_a_M2_a,N,3.75,4,0.25,12,0.621581561,0.122385681,0.069369137,0.179435141,M1_a,M2_a,0.008397988,0.00441337,0.002659479
dinner,They liked the turkey dinner.,They liked the anniversary dinner.,FALSE,Polysemy,turkey,anniversary,M1_a_M2_b,N,3.733333333,4,0.266666667,15,0.59361684,0.089506567,0.039854407,0.153271209,M1_a,M2_b,0.004960975,0.006056262,0.004420956
dinner,They liked the light dinner.,They liked the formal dinner.,FALSE,Polysemy,light,formal,M1_b_M2_a,N,3.454545455,4,0.545454545,11,1.035725481,0.075368047,0.057322264,0.312282982,M1_b,M2_a,0.012894057,0.010088378718471458,0.004155892
dinner,They liked the light dinner.,They liked the anniversary dinner.,FALSE,Polysemy,light,anniversary,M1_b_M2_b,N,3.846153846,4,0.153846154,13,0.554700196,0.128708661,0.041846991,0.153846154,M1_b,M2_b,0.00983233,0.009476025,0.009800245
dinner,They liked the turkey dinner.,They liked the light dinner.,TRUE,Polysemy,turkey,light,M1_a_M1_b,N,3.846153846,4,0.153846154,13,0.375533808,0.095041096,0.03463757,0.104154339,M1_a,M1_b,0.006548449,0.008691486,0.005253927
dinner,They liked the formal dinner.,They liked the anniversary dinner.,TRUE,Polysemy,formal,anniversary,M2_a_M2_b,N,3.923076923,4,0.076923077,13,0.277350098,0.063754916,0.054771185,0.076923077,M2_a,M2_b,0.009866855,0.002302437,0.005627358
drain,They drained the account.,They drained the pool.,FALSE,Polysemy,account,pool,M1_a_M2_a,V,1.615384615,1,0.615384615,13,1.32529629,0.279023349,0.171304047,0.367571056,M1_a,M2_a,0.083249569,0.071749889,0.089180993
drain,They drained the account.,They drained the pond.,FALSE,Polysemy,account,pond,M1_a_M2_b,V,2.333333333,2,0.333333333,12,1.07308674,0.312390685,0.194308102,0.309773459,M1_a,M2_b,0.067186155,0.067773946,0.064568726
drain,They drained the budget.,They drained the pool.,FALSE,Polysemy,budget,pool,M1_b_M2_a,V,1.7,2,0.3,10,1.059349905,0.36032635,0.151669145,0.334995854,M1_b,M2_a,0.28861637593164724,0.18063611035309457,0.3376044408454434
drain,They drained the budget.,They drained the pond.,FALSE,Polysemy,budget,pond,M1_b_M2_b,V,1.9375,2,0.0625,16,1.181453907,0.365361273,0.174552143,0.295363477,M1_b,M2_b,0.2686741096984614,0.14405824328260308,0.3035630113550781
drain,They drained the account.,They drained the budget.,TRUE,Polysemy,account,budget,M1_a_M1_b,V,3.8,4,0.2,10,0.421637021,0.163004339,0.135794103,0.133333333,M1_a,M1_b,0.10126692502626533,0.043843691,0.10063657816134897
drain,They drained the pool.,They drained the pond.,TRUE,Polysemy,pool,pond,M2_a_M2_b,V,3.75,4,0.25,16,0.577350269,0.119492829,0.047318161,0.144337567,M2_a,M2_b,0.013000549396554928,0.010903496046554828,0.012260984
draw,He drew a gun.,He drew a tree.,FALSE,Polysemy,gun,tree,M1_a_M2_a,V,0.363636364,0,0.363636364,11,1.206045378,0.326175928,0.077704012,0.363636364,M1_a,M2_a,0.046241639,0.029584589,0.018087798725977433
draw,He drew a gun.,They drew a picture.,FALSE,Polysemy,gun,picture,M1_a_M2_b,V,0.461538462,0,0.461538462,13,0.967417922,0.411751091,0.143300056,0.268313456,M1_a,M2_b,0.047507553,0.016111423441315775,0.057098107
draw,He drew a sword.,He drew a tree.,FALSE,Polysemy,sword,tree,M1_b_M2_a,V,0.6,0,0.6,10,1.264911064,0.268451571,0.068489969,0.4,M1_b,M2_a,0.057696469279708396,0.037245327,0.077670446
draw,He drew a sword.,They drew a picture.,FALSE,Polysemy,sword,picture,M1_b_M2_b,V,0.473684211,0,0.473684211,19,1.020262551,0.384750426,0.15406543,0.234064282,M1_b,M2_b,0.088096695,0.032708971214469806,0.14477756548034415
draw,He drew a gun.,He drew a sword.,TRUE,Polysemy,gun,sword,M1_a_M1_b,V,3.0625,3.5,0.4375,16,1.340087062,0.12595737,0.049517512,0.335021765,M1_a,M1_b,0.036048119,0.00691018,0.026893004
draw,He drew a tree.,They drew a picture.,TRUE,Polysemy,tree,picture,M2_a_M2_b,V,4,4,0,8,0,0.222712755,0.100153685,0,M2_a,M2_b,0.012856437,0.007856937,0.017137467
dream,He had a recurring dream.,He had a childhood dream.,FALSE,Polysemy,recurring,childhood,M1_a_M2_a,N,2.5,2.5,0,12,1.566698904,0.103289008,0.066080987,0.452267017,M1_a,M2_a,0.016553278879089195,0.005319806,0.024025815
dream,He had a recurring dream.,He had a career dream.,FALSE,Polysemy,recurring,career,M1_a_M2_b,N,1.764705882,2,0.235294118,17,1.251469724,0.399492979,0.081509531,0.303525992,M1_a,M2_b,0.022536811306060445,0.031553589611988286,0.011793977169849201
dream,He had a bad dream.,He had a childhood dream.,FALSE,Polysemy,bad,childhood,M1_b_M2_a,N,1.888888889,2,0.111111111,9,1.054092553,0.217616677,0.090056121,0.351364184,M1_b,M2_a,0.006912511,0.011513809632758387,0.003096034
dream,He had a bad dream.,He had a career dream.,FALSE,Polysemy,bad,career,M1_b_M2_b,N,1.777777778,2,0.222222222,9,0.666666667,0.470203102,0.074092865,0.222222222,M1_b,M2_b,0.017096928,0.020141015146540542,0.014487776018808018
dream,He had a recurring dream.,He had a bad dream.,TRUE,Polysemy,recurring,bad,M1_a_M1_b,N,4,4,0,11,0,0.11092937,0.069384634,0,M1_a,M1_b,0.012416897062431764,0.011022372754106557,0.010713825588092418
dream,He had a childhood dream.,He had a career dream.,TRUE,Polysemy,childhood,career,M2_a_M2_b,N,3.421052632,4,0.578947368,19,0.692482609,0.354789078,0.057070136,0.158866406,M2_a,M2_b,0.017178417334731022,0.013497175,0.020232386
drill,It was a grueling drill.,It was an electric drill.,FALSE,Homonymy,grueling,electric,M1_a_M2_a,N,0.4,0,0.4,10,0.699205899,0.255461097,0.114933491,0.221108319,M1_a,M2_a,0.11440113337562996,0.084521922,0.052793377317854384
drill,It was a grueling drill.,It was a battery-powered drill.,FALSE,Homonymy,grueling,battery-powered,M1_a_M2_b,N,0.636363636,0,0.636363636,11,0.809039835,0.634080291,0.163684726,0.243934688,M1_a,M2_b,0.10442015703656127,0.077908754,0.0427439
drill,It was a challenging drill.,It was an electric drill.,FALSE,Homonymy,challenging,electric,M1_b_M2_a,N,0.230769231,0,0.230769231,13,0.43852901,0.254882514,0.127792597,0.121626064,M1_b,M2_a,0.18834634003742834,0.14574360462810276,0.034968639
drill,It was a challenging drill.,It was a battery-powered drill.,FALSE,Homonymy,challenging,battery-powered,M1_b_M2_b,N,0.153846154,0,0.153846154,13,0.375533808,0.656190097,0.18358022,0.104154339,M1_b,M2_b,0.17943858486844022,0.13644586982990925,0.028473705208141298
drill,It was a grueling drill.,It was a challenging drill.,TRUE,Homonymy,grueling,challenging,M1_a_M1_b,N,2.888888889,3.5,0.611111111,18,1.278274981,0.147376478,0.046640277,0.301292303,M1_a,M1_b,0.022625211167022763,0.010812682,0.010374235
drill,It was an electric drill.,It was a battery-powered drill.,TRUE,Homonymy,electric,battery-powered,M2_a_M2_b,N,4,4,0,12,0,0.561830163,0.086390257,0,M2_a,M2_b,0.011228714334977075,0.032236173,0.005519753
examination,It was a multiple-choice examination.,It was a prostate examination.,FALSE,Polysemy,multiple-choice,prostate,M1_a_M2_a,N,2,2,0,13,1.224744871,0.602444679,0.081607401,0.33968311,M1_a,M2_a,0.021641546869853534,0.016012431815659034,0.026774387783135345
examination,It was a multiple-choice examination.,It was a physical examination.,FALSE,Polysemy,multiple-choice,physical,M1_a_M2_b,N,3.125,3.5,0.375,8,0.991031209,0.57866478,0.046395063,0.350382444,M1_a,M2_b,0.092488786,0.1066877407722675,0.053902532
examination,It was a difficult examination.,It was a prostate examination.,FALSE,Polysemy,difficult,prostate,M1_b_M2_a,N,1.764705882,2,0.235294118,17,1.251469724,0.354614735,0.158068538,0.303525992,M1_b,M2_a,0.039651965,0.04155949,0.033660264
examination,It was a difficult examination.,It was a physical examination.,FALSE,Polysemy,difficult,physical,M1_b_M2_b,N,2.625,2.5,0.125,8,1.302470181,0.239612997,0.069825172,0.460492749,M1_b,M2_b,0.13571650461824702,0.16391695634138426,0.066536664
examination,It was a multiple-choice examination.,It was a difficult examination.,TRUE,Polysemy,multiple-choice,difficult,M1_a_M1_b,N,3.526315789,4,0.473684211,19,0.841191024,0.610408217,0.079852462,0.192982456,M1_a,M1_b,0.024994661035679155,0.010911937896959212,0.033008182
examination,It was a prostate examination.,It was a physical examination.,TRUE,Polysemy,prostate,physical,M2_a_M2_b,N,4,4,0,12,0,0.137051105,0.090358555,0,M2_a,M2_b,0.040733757,0.048706612,0.011075426807797939
fan,They had an electric fan.,They had a zealous fan.,FALSE,Homonymy,electric,zealous,M1_a_M2_a,N,0.266666667,0,0.266666667,15,0.59361684,0.402846813,0.177222013,0.153271209,M1_a,M2_a,0.073812502,0.13803728041990804,0.030209181390065898
fan,They had an electric fan.,They had an enthusiastic fan.,FALSE,Homonymy,electric,enthusiastic,M1_a_M2_b,N,0,0,0,12,0,0.426824152,0.194414139,0,M1_a,M2_b,0.034995785980834304,0.062769099,0.021227289079219114
fan,They had a ceiling fan.,They had a zealous fan.,FALSE,Homonymy,ceiling,zealous,M1_b_M2_a,N,0.2,0,0.2,15,0.560611911,0.475281417,0.176194489,0.144749373,M1_b,M2_a,0.06301436,0.047818160565678225,0.016375701719946734
fan,They had a ceiling fan.,They had an enthusiastic fan.,FALSE,Homonymy,ceiling,enthusiastic,M1_b_M2_b,N,0.071428571,0,0.071428571,14,0.267261242,0.498543441,0.21644938,0.071428571,M1_b,M2_b,0.039363065,0.019405502,0.022208693894033127
fan,They had an electric fan.,They had a ceiling fan.,TRUE,Homonymy,electric,ceiling,M1_a_M1_b,N,3.9,4,0.1,10,0.316227766,0.076492667,0.080676556,0.1,M1_a,M1_b,0.030062511091788258,0.032762126928797985,0.004465821
fan,They had a zealous fan.,They had an enthusiastic fan.,TRUE,Homonymy,zealous,enthusiastic,M2_a_M2_b,N,3.272727273,4,0.727272727,11,1.61807967,0.106026471,0.060933888,0.487869377,M2_a,M2_b,0.047411316095873235,0.089011196,0.016815311734812766
file,She had a text file.,She had a nail file.,FALSE,Homonymy,text,nail,M1_a_M2_a,N,0.214285714,0,0.214285714,14,0.578934224,0.278784513,0.078388691,0.15472668,M1_a,M2_a,0.19713889054058142,0.16589978154875484,0.21595018761069407
file,She had a text file.,She had a steel file.,FALSE,Homonymy,text,steel,M1_a_M2_b,N,0.384615385,0,0.384615385,13,0.650443636,0.317461908,0.099503279,0.180400606,M1_a,M2_b,0.080889996,0.049051379,0.10150830143545597
file,She had a data file.,She had a nail file.,FALSE,Homonymy,data,nail,M1_b_M2_a,N,0.083333333,0,0.083333333,12,0.288675135,0.318774164,0.097823262,0.083333333,M1_b,M2_a,0.12460757434862424,0.21861055444559518,0.066982978
file,She had a data file.,She had a steel file.,FALSE,Homonymy,data,steel,M1_b_M2_b,N,0.25,0,0.25,12,0.621581561,0.301388562,0.105181456,0.179435141,M1_b,M2_b,0.042499060724093374,0.079318756,0.018785051
file,She had a text file.,She had a data file.,TRUE,Homonymy,text,data,M1_a_M1_b,N,3.6,4,0.4,10,0.516397779,0.118700325,0.054543734,0.163299316,M1_a,M1_b,0.052071341,0.016243950262640028,0.070311201
file,She had a nail file.,She had a steel file.,TRUE,Homonymy,nail,steel,M2_a_M2_b,N,1.8125,2,0.1875,16,1.327591805,0.126254261,0.066116333,0.331897951,M2_a,M2_b,0.0347865,0.048916073440945174,0.025507578962750133
film,It was an action film.,It was a transparent film.,FALSE,Polysemy,action,transparent,M1_a_M2_a,N,1.222222222,2,0.777777778,9,1.201850425,0.494718134,0.061695457,0.400616808,M1_a,M2_a,0.078723708,0.020105705525859108,0.10164548169022825
film,It was an action film.,It was a plastic film.,FALSE,Polysemy,action,plastic,M1_a_M2_b,N,0.388888889,0,0.388888889,18,0.697802339,0.486100733,0.123729765,0.164473589,M1_a,M2_b,0.11037881013127016,0.093422009,0.11294803536740661
film,It was a censored film.,It was a transparent film.,FALSE,Polysemy,censored,transparent,M1_b_M2_a,N,1.444444444,2,0.555555556,9,1.509230856,0.440122902,0.045653105,0.503076952,M1_b,M2_a,0.077126526,0.026901194320106958,0.097761664
film,It was a censored film.,It was a plastic film.,FALSE,Polysemy,censored,plastic,M1_b_M2_b,N,0.066666667,0,0.066666667,15,0.25819889,0.447441041,0.128340244,0.066666667,M1_b,M2_b,0.16483401905984085,0.3245837360562125,0.10881202175180682
film,It was an action film.,It was a censored film.,TRUE,Polysemy,action,censored,M1_a_M1_b,N,3.8,4,0.2,10,0.421637021,0.148115993,0.059191465,0.133333333,M1_a,M1_b,0.025236995741194423,0.084139509,0.002436413
film,It was a transparent film.,It was a plastic film.,TRUE,Polysemy,transparent,plastic,M2_a_M2_b,N,3.4375,4,0.5625,16,0.81394103,0.065887511,0.102606654,0.203485257,M2_a,M2_b,0.064298223,0.17557908936746391,0.015382272300033528
fix,They fixed the radio.,They fixed the date.,FALSE,Polysemy,radio,date,M1_a_M2_a,V,1.833333333,2,0.166666667,12,1.466804401,0.243120611,0.162263095,0.423429958,M1_a,M2_a,0.060224027,0.024847709,0.090038636
fix,They fixed the radio.,They fixed the price.,FALSE,Polysemy,radio,price,M1_a_M2_b,V,1.333333333,1,0.333333333,9,0.707106781,0.29379493,0.188381612,0.23570226,M1_a,M2_b,0.062557051,0.06408566,0.054994129
fix,They fixed the dishwasher.,They fixed the date.,FALSE,Polysemy,dishwasher,date,M1_b_M2_a,V,0.833333333,0.5,0.333333333,12,1.193416283,0.345567882,0.155044973,0.344509606,M1_b,M2_a,0.10012271797397188,0.10031032022438491,0.065426299
fix,They fixed the dishwasher.,They fixed the price.,FALSE,Polysemy,dishwasher,price,M1_b_M2_b,V,0.7,0.5,0.2,10,0.823272602,0.354539871,0.171358287,0.260341656,M1_b,M2_b,0.085417636,0.070160276,0.095292534
fix,They fixed the radio.,They fixed the dishwasher.,TRUE,Polysemy,radio,dishwasher,M1_a_M1_b,V,3.904761905,4,0.095238095,21,0.300792604,0.153936148,0.145602703,0.065638327,M1_a,M1_b,0.03265489,0.04207944,0.021414388
fix,They fixed the date.,They fixed the price.,TRUE,Polysemy,date,price,M2_a_M2_b,V,2.615384615,3,0.384615385,13,1.386750491,0.17143929,0.102191091,0.384615385,M2_a,M2_b,0.086258854,0.08671575,0.077752947
foundation,It was a charitable foundation.,It was a wooden foundation.,FALSE,Polysemy,charitable,wooden,M1_a_M2_a,N,0.583333333,0,0.583333333,12,0.792961461,0.405302763,0.151539564,0.228908257,M1_a,M2_a,0.18566090722344286,0.3118314427527372,0.073993273
foundation,It was a charitable foundation.,It was a concrete foundation.,FALSE,Polysemy,charitable,concrete,M1_a_M2_b,N,1,0,1,16,1.460593487,0.387109995,0.119116426,0.365148372,M1_a,M2_b,0.1805342693036338,0.055510587,0.217536261
foundation,It was an educational foundation.,It was a wooden foundation.,FALSE,Polysemy,educational,wooden,M1_b_M2_a,N,0.75,0.5,0.25,8,1.035098339,0.37853992,0.115469217,0.365962527,M1_b,M2_a,0.14618334254132315,0.25583522088265365,0.040776325
foundation,It was an educational foundation.,It was a concrete foundation.,FALSE,Polysemy,educational,concrete,M1_b_M2_b,N,1.555555556,1,0.555555556,9,1.509230856,0.369950593,0.081631422,0.503076952,M1_b,M2_b,0.06944055,0.03322075,0.10046255760285427
foundation,It was a charitable foundation.,It was an educational foundation.,TRUE,Polysemy,charitable,educational,M1_a_M1_b,N,3.066666667,4,0.933333333,15,1.334523279,0.13188982,0.057687521,0.344572429,M1_a,M1_b,0.074628432,0.012334547956535546,0.062558032
foundation,It was a wooden foundation.,It was a concrete foundation.,TRUE,Polysemy,wooden,concrete,M2_a_M2_b,N,3.764705882,4,0.235294118,17,0.562295715,0.068252504,0.048521876,0.136376743,M2_a,M2_b,0.078296001,0.1168284985945921,0.043003478
function,It was a mathematical function.,It was a social function.,FALSE,Polysemy,mathematical,social,M1_a_M2_a,N,0.933333333,0,0.933333333,15,1.279880947,0.305757463,0.082315564,0.330463839,M1_a,M2_a,0.11082946439073116,0.08647426,0.14120327053197934
function,It was a mathematical function.,It was a business function.,FALSE,Polysemy,mathematical,business,M1_a_M2_b,N,0.266666667,0,0.266666667,15,0.59361684,0.270422041,0.082114339,0.153271209,M1_a,M2_b,0.092818787,0.1200878048206202,0.04012742
function,It was a linear function.,It was a social function.,FALSE,Polysemy,linear,social,M1_b_M2_a,N,0.2,0,0.2,10,0.421637021,0.477748871,0.093588471,0.133333333,M1_b,M2_a,0.11710839645046245,0.009312568,0.24231255475803237
function,It was a linear function.,It was a business function.,FALSE,Polysemy,linear,business,M1_b_M2_b,N,0.5,0,0.5,12,0.674199862,0.463516176,0.093616426,0.194624736,M1_b,M2_b,0.050918461,0.014244715659621376,0.079351008
function,It was a mathematical function.,It was a linear function.,TRUE,Polysemy,mathematical,linear,M1_a_M1_b,N,3.75,4,0.25,12,0.621581561,0.164885163,0.041750014,0.179435141,M1_a,M1_b,0.057478747,0.081018707,0.029619244767664754
function,It was a social function.,It was a business function.,TRUE,Polysemy,social,business,M2_a_M2_b,N,3.384615385,4,0.615384615,13,0.960768923,0.084936082,0.051722288,0.266469355,M2_a,M2_b,0.027352244165764206,0.004604785,0.058724795
ground,He was on the firm ground.,He was on the camp ground.,FALSE,Polysemy,firm,camp,M1_a_M2_a,N,2.285714286,2,0.285714286,14,1.204387583,0.308426082,0.066148043,0.321886121,M1_a,M2_a,0.072533086,0.022526125825360732,0.10271798453388614
ground,He was on the firm ground.,He was on the parade ground.,FALSE,Polysemy,firm,parade,M1_a_M2_b,N,1.846153846,2,0.153846154,13,1.344504484,0.33117944,0.072730541,0.372898451,M1_a,M2_b,0.078814313,0.016003008408258856,0.12336821873002823
ground,He was on the frozen ground.,He was on the camp ground.,FALSE,Polysemy,frozen,camp,M1_b_M2_a,N,2.923076923,3,0.076923077,13,1.037749043,0.238362193,0.047380745,0.287819799,M1_b,M2_a,0.033700421768175226,0.013187278352741694,0.029906017
ground,He was on the frozen ground.,He was on the parade ground.,FALSE,Polysemy,frozen,parade,M1_b_M2_b,N,3.5,4,0.5,10,0.707106781,0.350116193,0.06280309,0.223606798,M1_b,M2_b,0.047061272,0.005665366,0.068570896
ground,He was on the firm ground.,He was on the frozen ground.,TRUE,Polysemy,firm,frozen,M1_a_M1_b,N,3.615384615,4,0.384615385,13,0.767947648,0.268796027,0.078346133,0.212990355,M1_a,M1_b,0.027909704,0.013364730511078893,0.036310877817153364
ground,He was on the camp ground.,He was on the parade ground.,TRUE,Polysemy,camp,parade,M2_a_M2_b,N,3.285714286,4,0.714285714,14,1.437335753,0.222591102,0.027148664,0.384144138,M2_a,M2_b,0.036455983,0.007092463,0.063076976
guard,They liked the night guard.,They liked the coast guard.,FALSE,Polysemy,night,coast,M1_a_M2_a,N,2.647058824,3,0.352941176,17,1.538716042,0.296960831,0.084294081,0.373193457,M1_a,M2_a,0.003899902,0.003539504,0.004282853
guard,They liked the night guard.,They liked the national guard.,FALSE,Polysemy,night,national,M1_a_M2_b,N,1.777777778,2,0.222222222,9,1.6414763,0.255502522,0.068060756,0.547158767,M1_a,M2_b,0.006855879,0.004324283,0.010341192076709471
guard,They liked the security guard.,They liked the coast guard.,FALSE,Polysemy,security,coast,M1_b_M2_a,N,3.615384615,4,0.384615385,13,0.767947648,0.323509276,0.08933562,0.212990355,M1_b,M2_a,0.023160705844318286,0.030552519241595855,0.005150697
guard,They liked the security guard.,They liked the national guard.,FALSE,Polysemy,security,national,M1_b_M2_b,N,3.454545455,4,0.545454545,11,0.820199532,0.289503992,0.079711378,0.247299464,M1_b,M2_b,0.033499787,0.038441733,0.010334186
guard,They liked the night guard.,They liked the security guard.,TRUE,Polysemy,night,security,M1_a_M1_b,N,3.454545455,4,0.545454545,11,1.213559752,0.201911449,0.04474318,0.365902033,M1_a,M1_b,0.022485526404866896,0.028758163,0.00316016
guard,They liked the coast guard.,They liked the national guard.,TRUE,Polysemy,coast,national,M2_a_M2_b,N,3.8125,4,0.1875,16,0.543905629,0.165234149,0.077930093,0.135976407,M2_a,M2_b,0.008790763,0.003720129,0.015403496746304035
guide,He had an assembly guide.,He had a talkative guide.,FALSE,Polysemy,assembly,talkative,M1_a_M2_a,N,2.333333333,2.5,0.166666667,12,1.435481125,0.165287137,0.071446717,0.414387707,M1_a,M2_a,0.089709477,0.068451576,0.10032546002938714
guide,He had an assembly guide.,He had a friendly guide.,FALSE,Polysemy,assembly,friendly,M1_a_M2_b,N,2.25,2,0.25,12,1.288057029,0.215485573,0.077599823,0.371830036,M1_a,M2_b,0.052122859704805014,0.026150677,0.037934631
guide,He had a TV guide.,He had a talkative guide.,FALSE,Polysemy,TV,talkative,M1_b_M2_a,N,1.1875,1,0.1875,16,0.910585892,0.275434554,0.073995888,0.227646473,M1_b,M2_a,0.13044954795911967,0.14614652813618378,0.11428690861850599
guide,He had a TV guide.,He had a friendly guide.,FALSE,Polysemy,TV,friendly,M1_b_M2_b,N,1,0.5,0.5,10,1.154700538,0.31368345,0.076377749,0.365148372,M1_b,M2_b,0.0836115,0.11598450783758074,0.053657556
guide,He had an assembly guide.,He had a TV guide.,TRUE,Polysemy,assembly,TV,M1_a_M1_b,N,2.272727273,2,0.272727273,11,1.272077756,0.24040103,0.065190911,0.383545875,M1_a,M1_b,0.060126156,0.054884162,0.04081598
guide,He had a talkative guide.,He had a friendly guide.,TRUE,Polysemy,talkative,friendly,M2_a_M2_b,N,3.875,4,0.125,16,0.341565026,0.087630928,0.029138327,0.085391256,M2_a,M2_b,0.021871827010163436,0.021232974740210353,0.017049342236501674
hail,They hailed a cab.,They hailed a friend.,FALSE,Polysemy,cab,friend,M1_a_M2_a,V,2.4,2,0.4,15,1.183215957,0.281277299,0.097313643,0.305505046,M1_a,M2_a,0.024305969143798345,0.019134182,0.032757917598194464
hail,They hailed a cab.,They hailed a guest.,FALSE,Polysemy,cab,guest,M1_a_M2_b,V,1.727272727,2,0.272727273,11,1.190874392,0.294083297,0.092353225,0.359062139,M1_a,M2_b,0.021274192233902922,0.012427996746788739,0.03568855
hail,They hailed a taxi.,They hailed a friend.,FALSE,Polysemy,taxi,friend,M1_b_M2_a,V,2.692307692,3,0.307692308,13,1.250640861,0.277096033,0.095104337,0.346865366,M1_b,M2_a,0.033737382,0.003050347,0.044029535
hail,They hailed a taxi.,They hailed a guest.,FALSE,Polysemy,taxi,guest,M1_b_M2_b,V,2.1,2,0.1,10,1.370320319,0.294228375,0.096482575,0.433333333,M1_b,M2_b,0.021714685,0.009547811,0.010369553525321318
hail,They hailed a cab.,They hailed a taxi.,TRUE,Polysemy,cab,taxi,M1_a_M1_b,V,4,4,0,9,0,0.028505385,0.029815912,0,M1_a,M1_b,0.041987498,0.017260122673948275,0.043046554
hail,They hailed a friend.,They hailed a guest.,TRUE,Polysemy,friend,guest,M2_a_M2_b,V,3.315789474,4,0.684210526,19,1.108183277,0.11702776,0.048453987,0.25423468,M2_a,M2_b,0.009264625,0.003211737,0.019047145170449142
home,It was a summer home.,It was a funeral home.,FALSE,Polysemy,summer,funeral,M1_a_M2_a,N,2.153846154,2,0.153846154,13,0.800640769,0.321417093,0.11115998,0.222057796,M1_a,M2_a,0.008967126,0.015081517374627706,0.004236057
home,It was a summer home.,It was a nursing home.,FALSE,Polysemy,summer,nursing,M1_a_M2_b,N,3.421052632,4,0.578947368,19,1.017392608,0.294550896,0.111939251,0.233405872,M1_a,M2_b,0.019117730176619996,0.008311934,0.023900899209747806
home,It was a childhood home.,It was a funeral home.,FALSE,Polysemy,childhood,funeral,M1_b_M2_a,N,2.076923077,2,0.076923077,13,1.441153384,0.324015737,0.089763939,0.399704033,M1_b,M2_a,0.016691370236541547,0.019633137,0.012908371
home,It was a childhood home.,It was a nursing home.,FALSE,Polysemy,childhood,nursing,M1_b_M2_b,N,3.5,4,0.5,8,0.755928946,0.328268707,0.094116032,0.267261242,M1_b,M2_b,0.034342014363080375,0.021064411871277167,0.040261603
home,It was a summer home.,It was a childhood home.,TRUE,Polysemy,summer,childhood,M1_a_M1_b,N,3.818181818,4,0.181818182,11,0.404519917,0.097551465,0.053443015,0.121967344,M1_a,M1_b,0.011647637066798944,0.006594802,0.013886891609626972
home,It was a funeral home.,It was a nursing home.,TRUE,Polysemy,funeral,nursing,M2_a_M2_b,N,2.846153846,3,0.153846154,13,1.14354375,0.190919042,0.052004874,0.317161971,M2_a,M2_b,0.018026009466663107,0.010956191977165464,0.018328151
intelligence,They had natural intelligence.,They had classified intelligence.,FALSE,Polysemy,natural,classified,M1_a_M2_a,N,1.8,1,0.8,15,1.473576795,0.364275575,0.15520227,0.380475892,M1_a,M2_a,0.066131776,0.044463848,0.093144864
intelligence,They had natural intelligence.,They had military intelligence.,FALSE,Polysemy,natural,military,M1_a_M2_b,N,3.333333333,4,0.666666667,9,0.866025404,0.334796607,0.092460513,0.288675135,M1_a,M2_b,0.050783523,0.036265305,0.061532869391399236
intelligence,They had innate intelligence.,They had classified intelligence.,FALSE,Polysemy,innate,classified,M1_b_M2_a,N,2.333333333,2,0.333333333,9,1.118033989,0.356527925,0.215245664,0.372677996,M1_b,M2_a,0.041425933,0.034340256,0.051668296
intelligence,They had innate intelligence.,They had military intelligence.,FALSE,Polysemy,innate,military,M1_b_M2_b,N,3.3125,3.5,0.1875,16,0.793200269,0.343083978,0.154103637,0.198300067,M1_b,M2_b,0.009355321,0.002216175,0.01962292
