sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a winter term.,It was a technical term.,term,term,False,0.10814140594130695,7,8,8,0,124645632
It was a fall term.,It was a legal term.,term,term,False,0.12303564124471433,7,8,8,0,124645632
It was a fall term.,It was a technical term.,term,term,False,0.12683694449369254,7,8,8,0,124645632
It was a winter term.,It was a fall term.,term,term,True,0.01710601759361441,7,8,8,0,124645632
It was a legal term.,It was a technical term.,term,term,True,0.014239076432837172,7,8,8,0,124645632
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.12217097629611384,7,8,8,0,124645632
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.12525255965516435,7,8,9,1,124645632
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.06570277514216183,7,8,8,0,124645632
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.065322750563785,7,8,9,1,124645632
It was a clock tick.,It was an audible tick.,tick,tick,True,0.06148911951084768,7,8,8,0,124645632
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.011385323964837935,7,8,9,1,124645632
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.1327945634618498,7,8,8,0,124645632
It was a generous tip.,It was a finger tip.,tip,tip,False,0.1446217279614288,7,8,8,0,124645632
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.04931805694198077,7,9,8,1,124645632
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.05946038417812338,7,9,8,1,124645632
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.08883813366031379,7,8,9,1,124645632
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.018651099061533172,7,8,8,0,124645632
She liked the essay title.,She liked the academic title.,title,title,False,0.03585371791383918,7,8,8,0,124645632
She liked the essay title.,She liked the professional title.,title,title,False,0.06110494779941289,7,8,8,0,124645632
She liked the poem title.,She liked the academic title.,title,title,False,0.05050625403789699,7,8,8,0,124645632
She liked the poem title.,She liked the professional title.,title,title,False,0.0803800312218057,7,8,8,0,124645632
She liked the essay title.,She liked the poem title.,title,title,True,0.011368617477483856,7,8,8,0,124645632
She liked the academic title.,She liked the professional title.,title,title,True,0.015382666518496069,7,8,8,0,124645632
They toasted the bread.,They toasted the host.,toast,toasted,False,0.030169353785303277,7,8,8,0,124645632
They toasted the bread.,They toasted the bride.,toast,toasted,False,0.029561407349002478,7,8,8,0,124645632
They toasted the strudel.,They toasted the host.,toast,toasted,False,0.023477060316778986,7,10,8,2,124645632
They toasted the strudel.,They toasted the bride.,toast,toasted,False,0.025539993452636245,7,10,8,2,124645632
They toasted the bread.,They toasted the strudel.,toast,toasted,True,0.009553597836506778,7,8,10,2,124645632
They toasted the host.,They toasted the bride.,toast,toasted,True,0.004935115400657497,7,8,8,0,124645632
It was a costly toll.,It was a loud toll.,toll,toll,False,0.06575994755043613,7,8,8,0,124645632
It was a costly toll.,It was a bell toll.,toll,toll,False,0.07721253828482022,7,8,8,0,124645632
It was a road toll.,It was a loud toll.,toll,toll,False,0.0879323543251137,7,8,8,0,124645632
It was a road toll.,It was a bell toll.,toll,toll,False,0.04486034502048286,7,8,8,0,124645632
It was a costly toll.,It was a road toll.,toll,toll,True,0.07651635574647475,7,8,8,0,124645632
It was a loud toll.,It was a bell toll.,toll,toll,True,0.058983259963862555,7,8,8,0,124645632
She saw the train tracks.,She saw the moose tracks.,track,tracks,False,0.043750243920372966,7,8,9,1,124645632
She saw the train tracks.,She saw the snowshoe tracks.,track,tracks,False,0.04650761670578629,7,8,10,2,124645632
She saw the trolley tracks.,She saw the moose tracks.,track,tracks,False,0.0343865146714768,7,9,9,0,124645632
She saw the trolley tracks.,She saw the snowshoe tracks.,track,tracks,False,0.03460415195927524,7,9,10,1,124645632
She saw the train tracks.,She saw the trolley tracks.,track,tracks,True,0.012712402589034166,7,8,9,1,124645632
She saw the moose tracks.,She saw the snowshoe tracks.,track,tracks,True,0.010519967143823195,7,9,10,1,124645632
It was five yards.,They were big yards.,yard,yards,False,0.08294027311379537,7,7,7,0,124645632
It was five yards.,They were cluttered yards.,yard,yards,False,0.1354918639988023,7,7,8,1,124645632
It was ten yards.,They were big yards.,yard,yards,False,0.08600976512526892,7,7,7,0,124645632
It was ten yards.,They were cluttered yards.,yard,yards,False,0.12851063121725304,7,7,8,1,124645632
It was five yards.,It was ten yards.,yard,yards,True,0.012124170649833732,7,7,7,0,124645632
They were big yards.,They were cluttered yards.,yard,yards,True,0.048551389354815955,7,7,8,1,124645632
It was a desperate act.,It was a magic act.,act,act,False,0.05179501916606111,8,8,8,0,124645632
It was a desperate act.,It was a comedic act.,act,act,False,0.05258936978225548,8,8,8,0,124645632
It was a humane act.,It was a magic act.,act,act,False,0.057075903355478186,8,8,8,0,124645632
It was a humane act.,It was a comedic act.,act,act,False,0.04947295007641117,8,8,8,0,124645632
It was a desperate act.,It was a humane act.,act,act,True,0.03005376742842747,8,8,8,0,124645632
It was a magic act.,It was a comedic act.,act,act,True,0.044328814958064955,8,8,8,0,124645632
He had a universal appeal.,He had a legal appeal.,appeal,appeal,False,0.09507813907951868,8,8,8,0,124645632
He had a universal appeal.,He had a pending appeal.,appeal,appeal,False,0.10620614519273519,8,8,8,0,124645632
He had an undefinable appeal.,He had a legal appeal.,appeal,appeal,False,0.04569417056843961,8,11,8,3,124645632
He had an undefinable appeal.,He had a pending appeal.,appeal,appeal,False,0.04879700686947541,8,11,8,3,124645632
He had a universal appeal.,He had an undefinable appeal.,appeal,appeal,True,0.05910291834607562,8,8,11,3,124645632
He had a legal appeal.,He had a pending appeal.,appeal,appeal,True,0.019975490343489333,8,8,8,0,124645632
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.02662715483571254,8,8,10,2,124645632
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.04754933612649759,8,8,8,0,124645632
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,False,0.025655306609959738,8,8,10,2,124645632
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,False,0.034827017210140254,8,8,8,0,124645632
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,True,0.019348303173568393,8,8,8,0,124645632
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,True,0.032349136799035616,8,10,8,2,124645632
He bailed out the prisoner.,He bailed out the water.,bail,bailed,False,0.034021982071828494,8,8,8,0,124645632
He bailed out the prisoner.,He bailed out the liquid.,bail,bailed,False,0.025329766480251648,8,8,8,0,124645632
He bailed out the defendant.,He bailed out the water.,bail,bailed,False,0.04328436140209624,8,8,8,0,124645632
He bailed out the defendant.,He bailed out the liquid.,bail,bailed,False,0.02493413638698827,8,8,8,0,124645632
He bailed out the prisoner.,He bailed out the defendant.,bail,bailed,True,0.008606208891695943,8,8,8,0,124645632
He bailed out the water.,He bailed out the liquid.,bail,bailed,True,0.026850151368460473,8,8,8,0,124645632
It was a gold band.,It was a jazz band.,band,band,False,0.0970440633209223,8,8,8,0,124645632
It was a gold band.,It was a country band.,band,band,False,0.09455264588034995,8,8,8,0,124645632
It was a rubber band.,It was a jazz band.,band,band,False,0.1275249112633169,8,8,8,0,124645632
It was a rubber band.,It was a country band.,band,band,False,0.1252391757584147,8,8,8,0,124645632
It was a gold band.,It was a rubber band.,band,band,True,0.0354630896387087,8,8,8,0,124645632
It was a jazz band.,It was a country band.,band,band,True,0.013668217573033825,8,8,8,0,124645632
He banked the plane.,He banked the money.,bank,banked,False,0.029088555705816588,8,8,8,0,124645632
He banked the plane.,He banked the cash.,bank,banked,False,0.020012750985056504,8,8,8,0,124645632
He banked the helicopter.,He banked the money.,bank,banked,False,0.028999471150548017,8,8,8,0,124645632
He banked the helicopter.,He banked the cash.,bank,banked,False,0.017732323727666754,8,8,8,0,124645632
He banked the plane.,He banked the helicopter.,bank,banked,True,0.004024697666919375,8,8,8,0,124645632
He banked the money.,He banked the cash.,bank,banked,True,0.010448303154643734,8,8,8,0,124645632
There was a police barrier.,There was a language barrier.,barrier,barrier,False,0.058883245022357866,8,8,8,0,124645632
There was a police barrier.,There was a religious barrier.,barrier,barrier,False,0.03786138098883185,8,8,8,0,124645632
There was a concrete barrier.,There was a language barrier.,barrier,barrier,False,0.07088400256112803,8,8,8,0,124645632
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,False,0.05506558736617084,8,8,8,0,124645632
There was a police barrier.,There was a concrete barrier.,barrier,barrier,True,0.02201119574292898,8,8,8,0,124645632
There was a language barrier.,There was a religious barrier.,barrier,barrier,True,0.02268447254039041,8,8,8,0,124645632
He saw a furry bat.,He saw a wooden bat.,bat,bat,False,0.01748320119070701,8,8,8,0,124645632
He saw a furry bat.,He saw a baseball bat.,bat,bat,False,0.06150870976353018,8,8,8,0,124645632
He saw a fruit bat.,He saw a wooden bat.,bat,bat,False,0.029335170023404467,8,8,8,0,124645632
He saw a fruit bat.,He saw a baseball bat.,bat,bat,False,0.07218195960636753,8,8,8,0,124645632
He saw a furry bat.,He saw a fruit bat.,bat,bat,True,0.018250444172639324,8,8,8,0,124645632
He saw a wooden bat.,He saw a baseball bat.,bat,bat,True,0.0354688725342055,8,8,8,0,124645632
He saw the laser beam.,He saw the wood beam.,beam,beam,False,0.05888084389155357,8,8,8,0,124645632
He saw the laser beam.,He saw the balance beam.,beam,beam,False,0.04452820167710514,8,8,8,0,124645632
He saw the bright beam.,He saw the wood beam.,beam,beam,False,0.05183749144407712,8,8,8,0,124645632
He saw the bright beam.,He saw the balance beam.,beam,beam,False,0.052581450823497966,8,8,8,0,124645632
He saw the laser beam.,He saw the bright beam.,beam,beam,True,0.04142275657846084,8,8,8,0,124645632
He saw the wood beam.,He saw the balance beam.,beam,beam,True,0.04290085291811929,8,8,8,0,124645632
She had a toy block.,She had a mental block.,block,block,False,0.08861746699653317,8,8,8,0,124645632
She had a toy block.,She had a writer's block.,block,block,False,0.12392807307300391,8,8,9,1,124645632
She had a wooden block.,She had a mental block.,block,block,False,0.09808266467278604,8,8,8,0,124645632
She had a wooden block.,She had a writer's block.,block,block,False,0.13928718745561064,8,8,9,1,124645632
She had a toy block.,She had a wooden block.,block,block,True,0.02407354752670121,8,8,8,0,124645632
She had a mental block.,She had a writer's block.,block,block,True,0.04730529590299137,8,8,9,1,124645632
He has coagulated blood.,He has noble blood.,blood,blood,False,0.0972787127940754,8,9,7,2,124645632
He has coagulated blood.,He has royal blood.,blood,blood,False,0.10374863924756783,8,9,7,2,124645632
He has thin blood.,He has noble blood.,blood,blood,False,0.0790302289707383,8,7,7,0,124645632
He has thin blood.,He has royal blood.,blood,blood,False,0.08622974865257327,8,7,7,0,124645632
He has coagulated blood.,He has thin blood.,blood,blood,True,0.026179390424988402,8,9,7,2,124645632
He has noble blood.,He has royal blood.,blood,blood,True,0.025575031037972984,8,7,7,0,124645632
It was the ironing board.,It was the executive board.,board,board,False,0.1005616498669275,8,9,8,1,124645632
It was the ironing board.,It was the school board.,board,board,False,0.09909241649083544,8,9,8,1,124645632
It was the wooden board.,It was the executive board.,board,board,False,0.10777720317261508,8,8,8,0,124645632
It was the wooden board.,It was the school board.,board,board,False,0.10272847067759572,8,8,8,0,124645632
It was the ironing board.,It was the wooden board.,board,board,True,0.036267849547972575,8,9,8,1,124645632
It was the executive board.,It was the school board.,board,board,True,0.04948863976290108,8,8,8,0,124645632
He had a best-selling book.,He had a heavy book.,book,book,False,0.06452743802212768,8,10,8,2,124645632
He had a best-selling book.,He had a leather-bound book.,book,book,False,0.0528064022106024,8,10,10,0,124645632
He had a popular book.,He had a heavy book.,book,book,False,0.0411743625980886,8,8,8,0,124645632
He had a popular book.,He had a leather-bound book.,book,book,False,0.042373960242267916,8,8,10,2,124645632
He had a best-selling book.,He had a popular book.,book,book,True,0.01803164709794236,8,10,8,2,124645632
He had a heavy book.,He had a leather-bound book.,book,book,True,0.027014637096400396,8,8,10,2,124645632
He broke the glass.,He broke the law.,break,broke,False,0.08185745456399074,8,7,7,0,124645632
He broke the glass.,He broke the promise.,break,broke,False,0.07859401446852121,8,7,7,0,124645632
He broke the dish.,He broke the law.,break,broke,False,0.09446586477284191,8,7,7,0,124645632
He broke the dish.,He broke the promise.,break,broke,False,0.08389219065089171,8,7,7,0,124645632
He broke the glass.,He broke the dish.,break,broke,True,0.014343300003756942,8,7,7,0,124645632
He broke the law.,He broke the promise.,break,broke,True,0.06033732384870216,8,7,7,0,124645632
They ate a pancake breakfast.,They ate a family breakfast.,breakfast,breakfast,False,0.02000673990591284,8,9,8,1,124645632
They ate a pancake breakfast.,They ate a lonely breakfast.,breakfast,breakfast,False,0.02682968383307105,8,9,8,1,124645632
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,False,0.019927307579301945,8,8,8,0,124645632
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,False,0.013545523488667999,8,8,8,0,124645632
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,True,0.02070502940290342,8,9,8,1,124645632
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,True,0.02227455462964012,8,8,8,0,124645632
They called the landlord.,They called the loan.,call,called,False,0.09879975541235331,8,7,7,0,124645632
They called the landlord.,They called the debt.,call,called,False,0.14188192035830927,8,7,7,0,124645632
They called the police.,They called the loan.,call,called,False,0.10883758434680901,8,7,7,0,124645632
They called the police.,They called the debt.,call,called,False,0.1518067890292929,8,7,7,0,124645632
They called the landlord.,They called the police.,call,called,True,0.03436461215953457,8,7,7,0,124645632
They called the loan.,They called the debt.,call,called,True,0.03368869137502195,8,7,7,0,124645632
It was a red cape.,It was a rocky cape.,cape,cape,False,0.05494624938147097,8,8,8,0,124645632
It was a red cape.,It was an island cape.,cape,cape,False,0.07305613760215524,8,8,8,0,124645632
It was a flowing cape.,It was a rocky cape.,cape,cape,False,0.05065571420040338,8,8,8,0,124645632
It was a flowing cape.,It was an island cape.,cape,cape,False,0.07021516847005982,8,8,8,0,124645632
It was a red cape.,It was a flowing cape.,cape,cape,True,0.010396989299054527,8,8,8,0,124645632
It was a rocky cape.,It was an island cape.,cape,cape,True,0.025508672491332263,8,8,8,0,124645632
It was a beer case.,It was a divorce case.,case,case,False,0.10241523182154721,8,8,8,0,124645632
It was a beer case.,It was a criminal case.,case,case,False,0.11063128435766556,8,8,8,0,124645632
It was a display case.,It was a divorce case.,case,case,False,0.10440241642256176,8,8,8,0,124645632
It was a display case.,It was a criminal case.,case,case,False,0.10318307418151174,8,8,8,0,124645632
It was a beer case.,It was a display case.,case,case,True,0.031069167286371102,8,8,8,0,124645632
It was a divorce case.,It was a criminal case.,case,case,True,0.034572698108023325,8,8,8,0,124645632
She cast a shadow.,She cast a spear.,cast,cast,False,0.06423574788211217,8,7,7,0,124645632
She cast a shadow.,She cast a stone.,cast,cast,False,0.06001750978401954,8,7,7,0,124645632
She cast a glow.,She cast a spear.,cast,cast,False,0.041757613422049866,8,7,7,0,124645632
She cast a glow.,She cast a stone.,cast,cast,False,0.04531519681020946,8,7,7,0,124645632
She cast a shadow.,She cast a glow.,cast,cast,True,0.02181485658234672,8,7,7,0,124645632
She cast a spear.,She cast a stone.,cast,cast,True,0.02749059793648767,8,7,7,0,124645632
It was a worthy cause.,It was a main cause.,cause,cause,False,0.08913488881022724,8,8,8,0,124645632
It was a worthy cause.,It was a primary cause.,cause,cause,False,0.08510002675313977,8,8,8,0,124645632
It was a political cause.,It was a main cause.,cause,cause,False,0.08723451028255991,8,8,8,0,124645632
It was a political cause.,It was a primary cause.,cause,cause,False,0.09017447477526697,8,8,8,0,124645632
It was a worthy cause.,It was a political cause.,cause,cause,True,0.03322855108110756,8,8,8,0,124645632
It was a main cause.,It was a primary cause.,cause,cause,True,0.010122527346385413,8,8,8,0,124645632
It was a skin cell.,It was a prison cell.,cell,cell,False,0.09065018953230775,8,8,8,0,124645632
It was a skin cell.,It was a jail cell.,cell,cell,False,0.09465847143823747,8,8,8,0,124645632
It was a brain cell.,It was a prison cell.,cell,cell,False,0.09092520403770887,8,8,8,0,124645632
It was a brain cell.,It was a jail cell.,cell,cell,False,0.09323090728907812,8,8,8,0,124645632
It was a skin cell.,It was a brain cell.,cell,cell,True,0.0114639648604552,8,8,8,0,124645632
It was a prison cell.,It was a jail cell.,cell,cell,True,0.006279481284985677,8,8,8,0,124645632
She had a devilish charm.,She had a gold charm.,charm,charm,False,0.06740284273264174,8,9,8,1,124645632
She had a devilish charm.,She had a good-luck charm.,charm,charm,False,0.04091990867080242,8,9,10,1,124645632
She had a natural charm.,She had a gold charm.,charm,charm,False,0.07122015966497619,8,8,8,0,124645632
She had a natural charm.,She had a good-luck charm.,charm,charm,False,0.0574074464668447,8,8,10,2,124645632
She had a devilish charm.,She had a natural charm.,charm,charm,True,0.01980138207042037,8,9,8,1,124645632
She had a gold charm.,She had a good-luck charm.,charm,charm,True,0.07123631787514229,8,8,10,2,124645632
He checked the engine.,He checked the alibi.,check,checked,False,0.02103645191137815,8,7,8,1,124645632
He checked the engine.,He checked the facts.,check,checked,False,0.041678688876154,8,7,7,0,124645632
He checked the oven.,He checked the alibi.,check,checked,False,0.019596061036301626,8,7,8,1,124645632
He checked the oven.,He checked the facts.,check,checked,False,0.0444480639255217,8,7,7,0,124645632
He checked the engine.,He checked the oven.,check,checked,True,0.008190794575826499,8,7,7,0,124645632
He checked the alibi.,He checked the facts.,check,checked,True,0.024046893984341455,8,8,7,1,124645632
They liked the juicy chicken.,They liked the clucking chicken.,chicken,chicken,False,0.03411552296878417,8,8,9,1,124645632
They liked the juicy chicken.,They liked the pet chicken.,chicken,chicken,False,0.03774626715225571,8,8,8,0,124645632
They liked the roasted chicken.,They liked the clucking chicken.,chicken,chicken,False,0.04285918978566672,8,8,9,1,124645632
They liked the roasted chicken.,They liked the pet chicken.,chicken,chicken,False,0.039379407140262446,8,8,8,0,124645632
They liked the juicy chicken.,They liked the roasted chicken.,chicken,chicken,True,0.008877846448196114,8,8,8,0,124645632
They liked the clucking chicken.,They liked the pet chicken.,chicken,chicken,True,0.03016300643483172,8,9,8,1,124645632
It was a perceptive class.,It was a boring class.,class,class,False,0.06546672083358895,8,9,8,1,124645632
It was a perceptive class.,It was a stimulating class.,class,class,False,0.05729922798314613,8,9,8,1,124645632
It was a misbehaving class.,It was a boring class.,class,class,False,0.027163804058531915,8,10,8,2,124645632
It was a misbehaving class.,It was a stimulating class.,class,class,False,0.04175970574388621,8,10,8,2,124645632
It was a perceptive class.,It was a misbehaving class.,class,class,True,0.06034012683328971,8,9,10,1,124645632
It was a boring class.,It was a stimulating class.,class,class,True,0.01999893228127525,8,8,8,0,124645632
He cleared the desk.,He cleared the path.,clear,cleared,False,0.04426751902870241,8,7,7,0,124645632
He cleared the desk.,He cleared the road.,clear,cleared,False,0.04122494654012199,8,7,7,0,124645632
He cleared the shelf.,He cleared the path.,clear,cleared,False,0.03605475794063051,8,7,7,0,124645632
He cleared the shelf.,He cleared the road.,clear,cleared,False,0.03274193760180377,8,7,7,0,124645632
He cleared the desk.,He cleared the shelf.,clear,cleared,True,0.009180607627815585,8,7,7,0,124645632
He cleared the path.,He cleared the road.,clear,cleared,True,0.010189238138344159,8,7,7,0,124645632
It was a film clip.,It was a hair clip.,clip,clip,False,0.07968904831893964,8,8,8,0,124645632
It was a film clip.,It was a metal clip.,clip,clip,False,0.08118380310391848,8,8,8,0,124645632
It was a video clip.,It was a hair clip.,clip,clip,False,0.0831915431098399,8,8,8,0,124645632
It was a video clip.,It was a metal clip.,clip,clip,False,0.08481969248094479,8,8,8,0,124645632
It was a film clip.,It was a video clip.,clip,clip,True,0.009252692726259282,8,8,8,0,124645632
It was a hair clip.,It was a metal clip.,clip,clip,True,0.02725978501833115,8,8,8,0,124645632
The dancer clogged.,The pipe clogged.,clog,clogged,False,0.04772831106694475,8,7,7,0,124645632
The dancer clogged.,The sink clogged.,clog,clogged,False,0.036752191710641036,8,7,7,0,124645632
The choreographer clogged.,The pipe clogged.,clog,clogged,False,0.05685052939909907,8,8,7,1,124645632
The choreographer clogged.,The sink clogged.,clog,clogged,False,0.04539852255071464,8,8,7,1,124645632
The dancer clogged.,The choreographer clogged.,clog,clogged,True,0.00880129169839905,8,7,8,1,124645632
The pipe clogged.,The sink clogged.,clog,clogged,True,0.011399374497461756,8,7,7,0,124645632
It was an icy cold.,It was a chest cold.,cold,cold,False,0.06081638295782066,8,8,8,0,124645632
It was an icy cold.,It was a common cold.,cold,cold,False,0.05390195148779997,8,8,8,0,124645632
It was a freezing cold.,It was a chest cold.,cold,cold,False,0.06000069599471203,8,8,8,0,124645632
It was a freezing cold.,It was a common cold.,cold,cold,False,0.06251641282035225,8,8,8,0,124645632
It was an icy cold.,It was a freezing cold.,cold,cold,True,0.012004231221524941,8,8,8,0,124645632
It was a chest cold.,It was a common cold.,cold,cold,True,0.024829175127254466,8,8,8,0,124645632
It was a gossip column.,It was a concrete column.,column,column,False,0.0889358249461899,8,8,8,0,124645632
It was a gossip column.,It was a marble column.,column,column,False,0.08354479119892044,8,8,8,0,124645632
It was a sports column.,It was a concrete column.,column,column,False,0.08896782374701373,8,8,8,0,124645632
It was a sports column.,It was a marble column.,column,column,False,0.08383643609216662,8,8,8,0,124645632
It was a gossip column.,It was a sports column.,column,column,True,0.021925036026784972,8,8,8,0,124645632
It was a concrete column.,It was a marble column.,column,column,True,0.012332725172127246,8,8,8,0,124645632
He liked the investment company.,He liked the pleasant company.,company,company,False,0.1061056483216638,8,8,8,0,124645632
He liked the investment company.,He liked the polite company.,company,company,False,0.10213796346149207,8,8,8,0,124645632
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,False,0.11405600207907618,8,8,8,0,124645632
He liked the pharmaceutical company.,He liked the polite company.,company,company,False,0.10938131992421307,8,8,8,0,124645632
He liked the investment company.,He liked the pharmaceutical company.,company,company,True,0.023257465266563693,8,8,8,0,124645632
He liked the pleasant company.,He liked the polite company.,company,company,True,0.009021813633598219,8,8,8,0,124645632
It was a waffle cone.,It was an orange cone.,cone,cone,False,0.02733474730057317,8,9,8,1,124645632
It was a waffle cone.,It was a traffic cone.,cone,cone,False,0.05636828218567258,8,9,8,1,124645632
It was a sugar cone.,It was an orange cone.,cone,cone,False,0.01669146962453172,8,8,8,0,124645632
It was a sugar cone.,It was a traffic cone.,cone,cone,False,0.04147046395371834,8,8,8,0,124645632
It was a waffle cone.,It was a sugar cone.,cone,cone,True,0.01566456864688004,8,9,8,1,124645632
It was an orange cone.,It was a traffic cone.,cone,cone,True,0.04979790739494572,8,8,8,0,124645632
He made a charitable contribution.,He made a scholarly contribution.,contribution,contribution,False,0.047421486080909014,8,8,8,0,124645632
He made a charitable contribution.,He made a well-written contribution.,contribution,contribution,False,0.05409125110356838,8,8,10,2,124645632
He made a voluntary contribution.,He made a scholarly contribution.,contribution,contribution,False,0.057402967126940374,8,8,8,0,124645632
He made a voluntary contribution.,He made a well-written contribution.,contribution,contribution,False,0.04680383101347596,8,8,10,2,124645632
He made a charitable contribution.,He made a voluntary contribution.,contribution,contribution,True,0.02071175791478541,8,8,8,0,124645632
He made a scholarly contribution.,He made a well-written contribution.,contribution,contribution,True,0.029602541085688716,8,8,10,2,124645632
That was the noble count.,That was the final count.,count,count,False,0.09128933520687976,8,8,8,0,124645632
That was the noble count.,That was the correct count.,count,count,False,0.0854910479612524,8,8,8,0,124645632
That was the vengeful count.,That was the final count.,count,count,False,0.06725260051636062,8,10,8,2,124645632
That was the vengeful count.,That was the correct count.,count,count,False,0.06885687801650653,8,10,8,2,124645632
That was the noble count.,That was the vengeful count.,count,count,True,0.06184836908724012,8,8,10,2,124645632
That was the final count.,That was the correct count.,count,count,True,0.018960932472191216,8,8,8,0,124645632
It was an introductory course.,It was a charted course.,course,course,False,0.05248355997012921,8,8,9,1,124645632
It was an introductory course.,It was a collision course.,course,course,False,0.14126298465332054,8,8,8,0,124645632
It was a pass-fail course.,It was a charted course.,course,course,False,0.0353987763344461,8,10,9,1,124645632
It was a pass-fail course.,It was a collision course.,course,course,False,0.08676094710529403,8,10,8,2,124645632
It was an introductory course.,It was a pass-fail course.,course,course,True,0.032162462108109136,8,8,10,2,124645632
It was a charted course.,It was a collision course.,course,course,True,0.07942587581193661,8,9,8,1,124645632
He crossed a road.,He crossed an enemy.,cross,crossed,False,0.048002064639667386,8,7,7,0,124645632
He crossed a road.,He crossed a friend.,cross,crossed,False,0.08131839734298263,8,7,7,0,124645632
He crossed a room.,He crossed an enemy.,cross,crossed,False,0.06052937886198595,8,7,7,0,124645632
He crossed a room.,He crossed a friend.,cross,crossed,False,0.07158685145990484,8,7,7,0,124645632
He crossed a road.,He crossed a room.,cross,crossed,True,0.027124385080975477,8,7,7,0,124645632
He crossed an enemy.,He crossed a friend.,cross,crossed,True,0.05536120302409231,8,7,7,0,124645632
It was a dinner date.,It was an expiration date.,date,date,False,0.11380271793382868,8,8,8,0,124645632
It was a dinner date.,It was a historical date.,date,date,False,0.0909094397249377,8,8,8,0,124645632
It was a blind date.,It was an expiration date.,date,date,False,0.0974927103721539,8,8,8,0,124645632
It was a blind date.,It was a historical date.,date,date,False,0.0701272647596557,8,8,8,0,124645632
It was a dinner date.,It was a blind date.,date,date,True,0.0227964088574083,8,8,8,0,124645632
It was an expiration date.,It was a historical date.,date,date,True,0.07775041941840233,8,8,8,0,124645632
It was about forty degrees.,It was about associate degrees.,degree,degrees,False,0.13949071236946264,8,8,8,0,124645632
It was about forty degrees.,It was about college degrees.,degree,degrees,False,0.15735086238971407,8,8,8,0,124645632
It was about fifty degrees.,It was about associate degrees.,degree,degrees,False,0.14065273589824256,8,8,8,0,124645632
It was about fifty degrees.,It was about college degrees.,degree,degrees,False,0.1569659674150875,8,8,8,0,124645632
It was about forty degrees.,It was about fifty degrees.,degree,degrees,True,0.001413235919523137,8,8,8,0,124645632
It was about associate degrees.,It was about college degrees.,degree,degrees,True,0.03068924244702187,8,8,8,0,124645632
They liked the floral design.,They liked the product design.,design,design,False,0.028147775884987403,8,8,8,0,124645632
They liked the floral design.,They liked the architectural design.,design,design,False,0.025582114080960006,8,8,8,0,124645632
They liked the geometric design.,They liked the product design.,design,design,False,0.033073835544890184,8,8,8,0,124645632
They liked the geometric design.,They liked the architectural design.,design,design,False,0.023163409456678274,8,8,8,0,124645632
They liked the floral design.,They liked the geometric design.,design,design,True,0.014123737173294626,8,8,8,0,124645632
They liked the product design.,They liked the architectural design.,design,design,True,0.01841979770260682,8,8,8,0,124645632
They liked the turkey dinner.,They liked the formal dinner.,dinner,dinner,False,0.03930217100853439,8,8,8,0,124645632
They liked the turkey dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.030263186896010263,8,8,8,0,124645632
They liked the light dinner.,They liked the formal dinner.,dinner,dinner,False,0.022995755935747875,8,8,8,0,124645632
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.023654751300445365,8,8,8,0,124645632
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,True,0.024195508078873273,8,8,8,0,124645632
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,True,0.014418746352686806,8,8,8,0,124645632
They drained the account.,They drained the pool.,drain,drained,False,0.02626269502054035,8,7,7,0,124645632
They drained the account.,They drained the pond.,drain,drained,False,0.03568278117561963,8,7,7,0,124645632
They drained the budget.,They drained the pool.,drain,drained,False,0.02731854774701603,8,7,7,0,124645632
They drained the budget.,They drained the pond.,drain,drained,False,0.037386246535477285,8,7,7,0,124645632
They drained the account.,They drained the budget.,drain,drained,True,0.021863144408437063,8,7,7,0,124645632
They drained the pool.,They drained the pond.,drain,drained,True,0.007584918460444956,8,7,7,0,124645632
